C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_31_010.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_31_010.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_31_010.jpg,0,0,0,1.354736E-05
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_31_084.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_31_084.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_31_084.jpg,0,0,0,5.696929E-06
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_31_157.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_31_157.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_31_157.jpg,0,0,0,2.848016E-06
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_31_230.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_31_230.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_31_230.jpg,0,0.2189893,0,0.1588063
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_31_304.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_31_304.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_31_304.jpg,0,0.4399778,0,0.4337486
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_31_377.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_31_377.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_31_377.jpg,-0.2,0.6594485,0,0.9187927
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_31_450.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_31_450.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_31_450.jpg,-0.4,0.8787889,0,1.662798
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_31_526.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_31_526.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_31_526.jpg,-0.5500001,1,0,2.300774
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_31_596.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_31_596.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_31_596.jpg,0,1,0,3.162753
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_31_672.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_31_672.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_31_672.jpg,0,1,0,4.104428
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_31_745.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_31_745.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_31_745.jpg,-0.05,1,0,4.804359
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_31_821.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_31_821.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_31_821.jpg,-0.25,1,0,5.721068
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_31_894.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_31_894.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_31_894.jpg,-0.45,1,0,6.613017
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_31_968.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_31_968.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_31_968.jpg,-0.6500001,1,0,7.475598
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_32_043.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_32_043.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_32_043.jpg,0,1,0,8.105369
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_32_117.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_32_117.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_32_117.jpg,0,1,0,9.000522
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_32_194.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_32_194.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_32_194.jpg,-0.2,1,0,9.887435
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_32_268.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_32_268.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_32_268.jpg,0,1,0,10.75416
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_32_344.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_32_344.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_32_344.jpg,0,1,0,11.51211
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_32_416.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_32_416.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_32_416.jpg,0,1,0,12.32884
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_32_493.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_32_493.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_32_493.jpg,-0.1,1,0,13.03977
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_32_566.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_32_566.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_32_566.jpg,-0.25,1,0,13.71425
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_32_642.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_32_642.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_32_642.jpg,-0.45,1,0,14.53926
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_32_716.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_32_716.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_32_716.jpg,-0.6500001,1,0,15.29374
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_32_792.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_32_792.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_32_792.jpg,0,1,0,16.02457
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_32_867.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_32_867.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_32_867.jpg,0,1,0,16.85204
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_32_937.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_32_937.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_32_937.jpg,0,1,0,17.43292
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_33_012.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_33_012.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_33_012.jpg,0,1,0,18.26316
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_33_087.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_33_087.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_33_087.jpg,-0.2,1,0,19.07802
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_33_159.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_33_159.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_33_159.jpg,-0.35,1,0,19.67791
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_33_233.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_33_233.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_33_233.jpg,0,1,0,20.42234
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_33_307.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_33_307.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_33_307.jpg,0,1,0,21.21931
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_33_380.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_33_380.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_33_380.jpg,0,1,0,21.78978
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_33_452.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_33_452.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_33_452.jpg,0,1,0,22.58666
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_33_525.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_33_525.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_33_525.jpg,-0.15,1,0,23.18216
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_33_600.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_33_600.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_33_600.jpg,-0.35,1,0,23.90202
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_33_672.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_33_672.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_33_672.jpg,-0.5500001,1,0,24.54242
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_33_745.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_33_745.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_33_745.jpg,-0.7,1,0,24.96716
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_33_821.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_33_821.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_33_821.jpg,0,1,0,25.67104
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_33_892.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_33_892.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_33_892.jpg,0,1,0,26.41737
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_33_964.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_33_964.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_33_964.jpg,-0.05,1,0,26.98202
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_34_037.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_34_037.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_34_037.jpg,-0.25,1,0,27.71315
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_34_110.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_34_110.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_34_110.jpg,-0.45,1,0,28.36158
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_34_181.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_34_181.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_34_181.jpg,0,1,0,28.86152
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_34_254.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_34_254.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_34_254.jpg,0,1,0,29.58598
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_34_325.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_34_325.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_34_325.jpg,0,1,0,30.13102
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_34_399.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_34_399.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_34_399.jpg,0,1,0,30.19023
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_34_473.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_34_473.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_34_473.jpg,0,1,0,30.19072
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_34_548.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_34_548.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_34_548.jpg,-0.2,1,0,30.1807
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_34_623.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_34_623.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_34_623.jpg,0,1,0,30.18974
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_34_694.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_34_694.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_34_694.jpg,0,1,0,30.19022
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_34_769.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_34_769.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_34_769.jpg,0,1,0,30.1903
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_34_843.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_34_843.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_34_843.jpg,0,1,0,30.19028
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_34_918.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_34_918.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_34_918.jpg,-0.2,1,0,30.18017
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_34_989.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_34_989.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_34_989.jpg,-0.4,1,0,30.15795
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_35_062.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_35_062.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_35_062.jpg,-0.5500001,1,0,30.13944
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_35_138.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_35_138.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_35_138.jpg,0,1,0,30.17761
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_35_212.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_35_212.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_35_212.jpg,0,1,0,30.1876
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_35_286.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_35_286.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_35_286.jpg,0,1,0,30.18957
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_35_361.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_35_361.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_35_361.jpg,0,1,0,30.19021
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_35_439.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_35_439.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_35_439.jpg,-0.2,1,0,30.18208
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_35_508.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_35_508.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_35_508.jpg,0,1,0,30.19023
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_35_581.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_35_581.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_35_581.jpg,0,1,0,30.1899
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_35_654.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_35_654.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_35_654.jpg,0,1,0,30.19025
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_35_726.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_35_726.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_35_726.jpg,0,1,0,30.1899
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_35_798.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_35_798.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_35_798.jpg,0,1,0,30.19036
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_35_871.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_35_871.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_35_871.jpg,-0.2,1,0,30.18025
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_35_942.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_35_942.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_35_942.jpg,0,1,0,30.18543
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_36_016.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_36_016.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_36_016.jpg,0,1,0,30.18986
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_36_087.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_36_087.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_36_087.jpg,0,1,0,30.19022
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_36_157.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_36_157.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_36_157.jpg,0,1,0,30.19026
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_36_231.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_36_231.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_36_231.jpg,0,1,0,30.19031
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_36_299.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_36_299.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_36_299.jpg,-0.15,1,0,30.18463
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_36_369.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_36_369.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_36_369.jpg,-0.35,1,0,30.16389
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_36_440.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_36_440.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_36_440.jpg,0,1,0,30.18831
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_36_509.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_36_509.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_36_509.jpg,0,1,0,30.19001
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_36_579.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_36_579.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_36_579.jpg,0,1,0,30.19035
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_36_649.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_36_649.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_36_649.jpg,0,1,0,30.19027
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_36_719.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_36_719.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_36_719.jpg,-0.1,1,0,30.18813
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_36_786.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_36_786.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_36_786.jpg,-0.3,1,0,30.17004
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_36_855.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_36_855.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_36_855.jpg,0,1,0,30.18896
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_36_926.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_36_926.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_36_926.jpg,0,1,0,30.19007
C:\Users\student\Desktop\dataset\IMG\center_2019_05_03_14_05_36_996.jpg,C:\Users\student\Desktop\dataset\IMG\left_2019_05_03_14_05_36_996.jpg,C:\Users\student\Desktop\dataset\IMG\right_2019_05_03_14_05_36_996.jpg,0,1,0,30.19022
